customer_id,name,city,age,gender
1407,Customer_1407,MUMBAI,59,Male
1408,Customer_1408,BANGALORE,23,Female
1409,Customer_1409,JAIPUR,61,Male
1410,Customer_1410,MUMBAI,53,Female
1411,Customer_1411,CHENNAI,45,Female
1412,Customer_1412,MUMBAI,62,Male
1413,Customer_1413,UNKNOWN,34,Female
1414,Customer_1414,AHMEDABAD,57,Male
1415,Customer_1415,MUMBAI,20,Male
1416,Customer_1416,CHENNAI,29,Male
1417,Customer_1417,DELHI,56,Male
1418,Customer_1418,JAIPUR,29,Male
1419,Customer_1419,BANGALORE,19,Male
1420,Customer_1420,DELHI,63,Male
1421,Customer_1421,DELHI,39,Female
1422,Customer_1422,DELHI,40,Male
1423,Customer_1423,KOLKATA,47,Male
1424,Customer_1424,UNKNOWN,22,Female
1425,Customer_1425,AHMEDABAD,26,Female
1426,Customer_1426,HYDERABAD,38,Male
1427,Customer_1427,JAIPUR,28,Male
1428,Customer_1428,KOLKATA,40,Male
1429,Customer_1429,HYDERABAD,52,Female
1430,Customer_1430,JAIPUR,44,Male
1431,Customer_1431,DELHI,40,Female
1432,Customer_1432,BANGALORE,41,Male
1433,Customer_1433,HYDERABAD,40,Male
1434,Customer_1434,CHENNAI,50,Female
1435,Customer_1435,CHENNAI,56,Male
1436,Customer_1436,UNKNOWN,47,Male
1437,Customer_1437,HYDERABAD,63,Male
1438,Customer_1438,BANGALORE,54,Female
1439,Customer_1439,AHMEDABAD,45,Male
1440,Customer_1440,KOLKATA,48,Male
1441,Customer_1441,DELHI,28,Female
1442,Customer_1442,MUMBAI,40,Female
1443,Customer_1443,CHENNAI,19,Male
1444,Customer_1444,KOLKATA,57,Male
1445,Customer_1445,KOLKATA,58,Female
1446,Customer_1446,DELHI,44,Male
1447,Customer_1447,AHMEDABAD,52,Male
1448,Customer_1448,AHMEDABAD,19,Female
1449,Customer_1449,HYDERABAD,56,Male
1450,Customer_1450,CHENNAI,54,Male
1451,Customer_1451,AHMEDABAD,38,Female
1452,Customer_1452,BANGALORE,22,Male
1453,Customer_1453,AHMEDABAD,62,Male
1454,Customer_1454,KOLKATA,38,Male
1455,Customer_1455,DELHI,46,Female
1456,Customer_1456,BANGALORE,37,Male
1457,Customer_1457,HYDERABAD,55,Female
1458,Customer_1458,CHENNAI,37,Female
1459,Customer_1459,HYDERABAD,42,Male
1460,Customer_1460,KOLKATA,19,Female
1461,Customer_1461,BANGALORE,49,Male
1462,Customer_1462,BANGALORE,43,Male
1463,Customer_1463,BANGALORE,23,Male
1464,Customer_1464,KOLKATA,58,Female
1465,Customer_1465,KOLKATA,20,Male
1466,Customer_1466,HYDERABAD,50,Male
1467,Customer_1467,MUMBAI,18,Male
1468,Customer_1468,HYDERABAD,40,Female
1469,Customer_1469,CHENNAI,30,Female
1470,Customer_1470,DELHI,36,Male
1471,Customer_1471,BANGALORE,29,Male
1472,Customer_1472,MUMBAI,42,Male
1473,Customer_1473,DELHI,52,Male
1474,Customer_1474,MUMBAI,29,Female
1475,Customer_1475,AHMEDABAD,47,Female
1476,Customer_1476,AHMEDABAD,22,Female
1477,Customer_1477,JAIPUR,51,Female
1478,Customer_1478,AHMEDABAD,39,Female
1479,Customer_1479,HYDERABAD,56,Female
1480,Customer_1480,AHMEDABAD,30,Female
1481,Customer_1481,KOLKATA,64,Male
1482,Customer_1482,BANGALORE,20,Male
1483,Customer_1483,HYDERABAD,37,Male
1484,Customer_1484,DELHI,48,Male
1485,Customer_1485,JAIPUR,22,Male
1486,Customer_1486,JAIPUR,41,Male
1487,Customer_1487,JAIPUR,57,Female
1488,Customer_1488,DELHI,50,Male
1489,Customer_1489,DELHI,25,Female
1490,Customer_1490,UNKNOWN,41,Male
1491,Customer_1491,DELHI,37,Female
1492,Customer_1492,JAIPUR,33,Female
1493,Customer_1493,JAIPUR,29,Male
1494,Customer_1494,UNKNOWN,30,Male
1495,Customer_1495,HYDERABAD,62,Male
1496,Customer_1496,BANGALORE,59,Male
1497,Customer_1497,AHMEDABAD,56,Male
1498,Customer_1498,AHMEDABAD,42,Female
1499,Customer_1499,KOLKATA,63,Male
1500,Customer_1500,JAIPUR,49,Female
1501,Customer_1501,KOLKATA,41,Female
1502,Customer_1502,HYDERABAD,64,Female
1503,Customer_1503,HYDERABAD,61,Male
1504,Customer_1504,KOLKATA,26,Male
1505,Customer_1505,UNKNOWN,57,Male
1506,Customer_1506,KOLKATA,40,Male
1507,Customer_1507,AHMEDABAD,30,Male
1508,Customer_1508,MUMBAI,49,Male
1509,Customer_1509,AHMEDABAD,32,Female
1510,Customer_1510,CHENNAI,53,Male
1511,Customer_1511,JAIPUR,22,Female
1512,Customer_1512,JAIPUR,39,Female
1513,Customer_1513,UNKNOWN,33,Male
1514,Customer_1514,DELHI,58,Male
1515,Customer_1515,CHENNAI,27,Male
1516,Customer_1516,HYDERABAD,41,Male
1517,Customer_1517,JAIPUR,35,Male
1518,Customer_1518,KOLKATA,35,Male
1519,Customer_1519,CHENNAI,24,Female
1520,Customer_1520,BANGALORE,21,Female
1521,Customer_1521,HYDERABAD,40,Female
1522,Customer_1522,DELHI,22,Female
1523,Customer_1523,UNKNOWN,33,Female
1524,Customer_1524,BANGALORE,52,Female
1525,Customer_1525,BANGALORE,43,Male
1526,Customer_1526,KOLKATA,35,Male
1527,Customer_1527,JAIPUR,46,Male
1528,Customer_1528,UNKNOWN,40,Female
1529,Customer_1529,HYDERABAD,31,Female
1530,Customer_1530,CHENNAI,32,Female
1531,Customer_1531,UNKNOWN,50,Male
1532,Customer_1532,MUMBAI,40,Male
1533,Customer_1533,MUMBAI,38,Male
1534,Customer_1534,BANGALORE,34,Female
1535,Customer_1535,KOLKATA,40,Female
1536,Customer_1536,UNKNOWN,60,Female
1537,Customer_1537,DELHI,34,Male
1538,Customer_1538,UNKNOWN,31,Female
1539,Customer_1539,HYDERABAD,46,Male
1540,Customer_1540,BANGALORE,37,Male
1541,Customer_1541,JAIPUR,47,Male
1542,Customer_1542,JAIPUR,36,Male
1543,Customer_1543,CHENNAI,56,Male
1544,Customer_1544,BANGALORE,30,Male
1545,Customer_1545,AHMEDABAD,35,Male
1546,Customer_1546,CHENNAI,40,Female
1547,Customer_1547,AHMEDABAD,63,Male
1548,Customer_1548,JAIPUR,50,Female
1549,Customer_1549,BANGALORE,56,Male
1550,Customer_1550,AHMEDABAD,57,Male
1551,Customer_1551,BANGALORE,35,Male
1552,Customer_1552,BANGALORE,26,Female
1553,Customer_1553,JAIPUR,50,Male
1554,Customer_1554,CHENNAI,49,Male
1555,Customer_1555,CHENNAI,34,Female
1556,Customer_1556,BANGALORE,36,Female
1557,Customer_1557,MUMBAI,44,Female
1558,Customer_1558,KOLKATA,23,Female
1559,Customer_1559,JAIPUR,52,Male
1560,Customer_1560,KOLKATA,54,Male
1561,Customer_1561,KOLKATA,51,Female
1562,Customer_1562,CHENNAI,37,Male
1563,Customer_1563,CHENNAI,42,Female
1564,Customer_1564,MUMBAI,21,Female
1565,Customer_1565,KOLKATA,27,Female
1566,Customer_1566,KOLKATA,27,Male
1567,Customer_1567,BANGALORE,41,Female
1568,Customer_1568,CHENNAI,38,Male
1569,Customer_1569,KOLKATA,28,Male
1570,Customer_1570,HYDERABAD,44,Male
1571,Customer_1571,MUMBAI,33,Female
1572,Customer_1572,AHMEDABAD,43,Male
1573,Customer_1573,HYDERABAD,47,Female
1574,Customer_1574,HYDERABAD,33,Male
1575,Customer_1575,AHMEDABAD,24,Male
1576,Customer_1576,JAIPUR,33,Male
1577,Customer_1577,JAIPUR,52,Female
1578,Customer_1578,MUMBAI,33,Female
1579,Customer_1579,HYDERABAD,57,Female
1580,Customer_1580,KOLKATA,40,Female
1581,Customer_1581,CHENNAI,52,Male
1582,Customer_1582,MUMBAI,38,Male
1583,Customer_1583,UNKNOWN,60,Female
1584,Customer_1584,AHMEDABAD,53,Female
1585,Customer_1585,HYDERABAD,34,Female
1586,Customer_1586,MUMBAI,49,Female
1587,Customer_1587,DELHI,58,Male
1588,Customer_1588,DELHI,23,Female
1589,Customer_1589,JAIPUR,41,Female
1590,Customer_1590,AHMEDABAD,44,Male
1591,Customer_1591,CHENNAI,37,Female
1592,Customer_1592,KOLKATA,42,Male
1593,Customer_1593,CHENNAI,19,Female
1594,Customer_1594,CHENNAI,26,Male
1595,Customer_1595,CHENNAI,45,Female
1596,Customer_1596,AHMEDABAD,55,Female
1597,Customer_1597,CHENNAI,20,Female
1598,Customer_1598,BANGALORE,37,Female
1599,Customer_1599,AHMEDABAD,40,Female
1600,Customer_1600,UNKNOWN,56,Male
1601,Customer_1601,AHMEDABAD,50,Female
1602,Customer_1602,JAIPUR,18,Male
1603,Customer_1603,MUMBAI,54,Male
1604,Customer_1604,DELHI,23,Male
1605,Customer_1605,CHENNAI,62,Male
1606,Customer_1606,JAIPUR,51,Female
1607,Customer_1607,MUMBAI,64,Female
1608,Customer_1608,DELHI,32,Female
1609,Customer_1609,HYDERABAD,62,Female
1610,Customer_1610,KOLKATA,43,Male
1611,Customer_1611,BANGALORE,31,Male
1612,Customer_1612,UNKNOWN,24,Male
1613,Customer_1613,AHMEDABAD,63,Female
1614,Customer_1614,DELHI,48,Female
1615,Customer_1615,HYDERABAD,41,Female
1616,Customer_1616,KOLKATA,48,Female
1617,Customer_1617,JAIPUR,40,Male
1618,Customer_1618,DELHI,59,Female
1619,Customer_1619,HYDERABAD,49,Female
1620,Customer_1620,BANGALORE,34,Male
1621,Customer_1621,BANGALORE,31,Male
1622,Customer_1622,MUMBAI,57,Female
1623,Customer_1623,HYDERABAD,53,Female
1624,Customer_1624,CHENNAI,41,Male
1625,Customer_1625,HYDERABAD,62,Female
1626,Customer_1626,JAIPUR,44,Male
1627,Customer_1627,DELHI,42,Male
1628,Customer_1628,DELHI,49,Female
1629,Customer_1629,JAIPUR,35,Male
1630,Customer_1630,HYDERABAD,63,Female
1631,Customer_1631,JAIPUR,35,Female
1632,Customer_1632,KOLKATA,54,Female
1633,Customer_1633,AHMEDABAD,43,Female
1634,Customer_1634,JAIPUR,26,Male
1635,Customer_1635,BANGALORE,52,Female
1636,Customer_1636,JAIPUR,40,Female
1637,Customer_1637,DELHI,37,Male
1638,Customer_1638,BANGALORE,59,Female
1639,Customer_1639,DELHI,39,Female
1640,Customer_1640,MUMBAI,36,Female
1641,Customer_1641,CHENNAI,47,Female
1642,Customer_1642,DELHI,45,Male
1643,Customer_1643,BANGALORE,52,Male
1644,Customer_1644,MUMBAI,60,Female
1645,Customer_1645,DELHI,28,Male
1646,Customer_1646,KOLKATA,48,Male
1647,Customer_1647,JAIPUR,56,Male
1648,Customer_1648,CHENNAI,53,Male
1649,Customer_1649,DELHI,47,Female
1650,Customer_1650,MUMBAI,40,Male
1651,Customer_1651,KOLKATA,40,Female
1652,Customer_1652,HYDERABAD,29,Female
1653,Customer_1653,MUMBAI,32,Male
1654,Customer_1654,JAIPUR,40,Female
1655,Customer_1655,MUMBAI,60,Male
1656,Customer_1656,KOLKATA,54,Female
1657,Customer_1657,MUMBAI,54,Female
1658,Customer_1658,KOLKATA,32,Male
1659,Customer_1659,DELHI,46,Female
1660,Customer_1660,AHMEDABAD,60,Male
1661,Customer_1661,KOLKATA,40,Female
1662,Customer_1662,KOLKATA,61,Female
1663,Customer_1663,CHENNAI,19,Male
1664,Customer_1664,KOLKATA,37,Male
1665,Customer_1665,KOLKATA,32,Male
1666,Customer_1666,HYDERABAD,21,Female
1667,Customer_1667,AHMEDABAD,39,Male
1668,Customer_1668,DELHI,55,Male
1669,Customer_1669,JAIPUR,40,Male
1670,Customer_1670,CHENNAI,40,Male
1671,Customer_1671,HYDERABAD,28,Female
1672,Customer_1672,BANGALORE,45,Female
1673,Customer_1673,AHMEDABAD,19,Female
1674,Customer_1674,DELHI,25,Female
1675,Customer_1675,DELHI,46,Female
1676,Customer_1676,BANGALORE,28,Female
1677,Customer_1677,JAIPUR,54,Male
1678,Customer_1678,KOLKATA,35,Female
1679,Customer_1679,UNKNOWN,31,Male
1680,Customer_1680,MUMBAI,27,Male
1681,Customer_1681,CHENNAI,52,Male
1682,Customer_1682,MUMBAI,26,Male
1683,Customer_1683,BANGALORE,52,Female
1684,Customer_1684,DELHI,28,Female
1685,Customer_1685,JAIPUR,61,Female
1686,Customer_1686,DELHI,29,Male
1687,Customer_1687,CHENNAI,20,Female
1688,Customer_1688,DELHI,56,Female
1689,Customer_1689,DELHI,31,Female
1690,Customer_1690,CHENNAI,45,Female
1691,Customer_1691,HYDERABAD,28,Female
1692,Customer_1692,HYDERABAD,56,Female
1693,Customer_1693,UNKNOWN,42,Male
1694,Customer_1694,JAIPUR,38,Male
1695,Customer_1695,BANGALORE,27,Female
1696,Customer_1696,AHMEDABAD,40,Male
1697,Customer_1697,DELHI,32,Male
1698,Customer_1698,JAIPUR,36,Female
1699,Customer_1699,DELHI,39,Male
1700,Customer_1700,AHMEDABAD,40,Female
1701,Customer_1701,BANGALORE,61,Male
1702,Customer_1702,HYDERABAD,49,Female
1703,Customer_1703,JAIPUR,40,Male
1704,Customer_1704,KOLKATA,30,Male
1705,Customer_1705,UNKNOWN,22,Male
1706,Customer_1706,AHMEDABAD,21,Male
1707,Customer_1707,KOLKATA,45,Female
1708,Customer_1708,HYDERABAD,31,Male
1709,Customer_1709,AHMEDABAD,25,Female
1710,Customer_1710,HYDERABAD,26,Female
1711,Customer_1711,BANGALORE,52,Male
1712,Customer_1712,DELHI,54,Male
1713,Customer_1713,BANGALORE,38,Female
1714,Customer_1714,BANGALORE,35,Male
1715,Customer_1715,HYDERABAD,50,Female
1716,Customer_1716,AHMEDABAD,25,Male
1717,Customer_1717,AHMEDABAD,34,Female
1718,Customer_1718,KOLKATA,60,Male
1719,Customer_1719,MUMBAI,48,Male
1720,Customer_1720,DELHI,51,Female
1721,Customer_1721,HYDERABAD,23,Female
1722,Customer_1722,KOLKATA,39,Female
1723,Customer_1723,JAIPUR,31,Male
1724,Customer_1724,MUMBAI,20,Male
1725,Customer_1725,MUMBAI,29,Male
1726,Customer_1726,HYDERABAD,53,Male
1727,Customer_1727,CHENNAI,29,Female
1728,Customer_1728,DELHI,62,Female
1729,Customer_1729,MUMBAI,19,Male
1730,Customer_1730,UNKNOWN,19,Male
1731,Customer_1731,HYDERABAD,32,Male
1732,Customer_1732,KOLKATA,40,Female
1733,Customer_1733,JAIPUR,46,Female
1734,Customer_1734,CHENNAI,34,Male
1735,Customer_1735,DELHI,49,Female
1736,Customer_1736,AHMEDABAD,24,Male
1737,Customer_1737,BANGALORE,47,Male
1738,Customer_1738,JAIPUR,45,Female
1739,Customer_1739,UNKNOWN,31,Female
1740,Customer_1740,KOLKATA,61,Female
1741,Customer_1741,AHMEDABAD,47,Female
1742,Customer_1742,MUMBAI,34,Male
1743,Customer_1743,MUMBAI,49,Female
1744,Customer_1744,KOLKATA,63,Female
1745,Customer_1745,HYDERABAD,23,Female
1746,Customer_1746,MUMBAI,41,Female
1747,Customer_1747,CHENNAI,23,Male
1748,Customer_1748,UNKNOWN,44,Male
1749,Customer_1749,JAIPUR,35,Female
1750,Customer_1750,JAIPUR,41,Female
1751,Customer_1751,CHENNAI,54,Male
1752,Customer_1752,AHMEDABAD,41,Male
1753,Customer_1753,UNKNOWN,55,Female
1754,Customer_1754,JAIPUR,51,Male
1755,Customer_1755,BANGALORE,57,Male
1756,Customer_1756,AHMEDABAD,64,Male
1757,Customer_1757,DELHI,32,Male
1758,Customer_1758,DELHI,28,Female
1759,Customer_1759,JAIPUR,39,Male
1760,Customer_1760,KOLKATA,41,Male
1761,Customer_1761,AHMEDABAD,18,Female
1762,Customer_1762,JAIPUR,35,Female
1763,Customer_1763,KOLKATA,61,Female
1764,Customer_1764,JAIPUR,29,Male
1765,Customer_1765,BANGALORE,60,Female
1766,Customer_1766,AHMEDABAD,45,Male
1767,Customer_1767,HYDERABAD,57,Female
1768,Customer_1768,DELHI,24,Male
1769,Customer_1769,JAIPUR,40,Female
1770,Customer_1770,BANGALORE,38,Female
1771,Customer_1771,UNKNOWN,51,Male
1772,Customer_1772,KOLKATA,28,Female
1773,Customer_1773,DELHI,39,Female
1774,Customer_1774,CHENNAI,59,Female
1775,Customer_1775,JAIPUR,52,Female
1776,Customer_1776,AHMEDABAD,46,Female
1777,Customer_1777,MUMBAI,59,Male
1778,Customer_1778,KOLKATA,45,Male
1779,Customer_1779,AHMEDABAD,35,Female
1780,Customer_1780,AHMEDABAD,31,Female
1781,Customer_1781,HYDERABAD,35,Male
1782,Customer_1782,AHMEDABAD,45,Male
1783,Customer_1783,AHMEDABAD,41,Female
1784,Customer_1784,HYDERABAD,25,Male
1785,Customer_1785,KOLKATA,59,Female
1786,Customer_1786,AHMEDABAD,62,Female
1787,Customer_1787,CHENNAI,25,Female
1788,Customer_1788,CHENNAI,21,Female
1789,Customer_1789,BANGALORE,44,Male
1790,Customer_1790,HYDERABAD,53,Male
1791,Customer_1791,BANGALORE,22,Male
1792,Customer_1792,HYDERABAD,50,Female
1793,Customer_1793,JAIPUR,51,Male
1794,Customer_1794,JAIPUR,47,Female
1795,Customer_1795,AHMEDABAD,40,Female
1796,Customer_1796,MUMBAI,56,Male
1797,Customer_1797,JAIPUR,64,Female
1798,Customer_1798,MUMBAI,43,Female
1799,Customer_1799,JAIPUR,54,Female
1800,Customer_1800,DELHI,51,Male
1801,Customer_1801,JAIPUR,40,Female
1802,Customer_1802,BANGALORE,57,Male
1803,Customer_1803,KOLKATA,45,Female
1804,Customer_1804,AHMEDABAD,56,Male
1805,Customer_1805,BANGALORE,56,Female
1806,Customer_1806,KOLKATA,45,Male
1807,Customer_1807,CHENNAI,31,Male
1808,Customer_1808,BANGALORE,55,Female
1809,Customer_1809,CHENNAI,21,Female
1810,Customer_1810,MUMBAI,59,Female
1811,Customer_1811,MUMBAI,35,Female
1812,Customer_1812,DELHI,61,Male
1813,Customer_1813,JAIPUR,42,Female
1814,Customer_1814,BANGALORE,24,Male
1815,Customer_1815,CHENNAI,55,Female
1816,Customer_1816,KOLKATA,45,Male
1817,Customer_1817,MUMBAI,40,Male
1818,Customer_1818,JAIPUR,20,Male
1819,Customer_1819,MUMBAI,61,Female
1820,Customer_1820,KOLKATA,48,Female
1821,Customer_1821,JAIPUR,64,Male
1822,Customer_1822,UNKNOWN,59,Male
1823,Customer_1823,CHENNAI,37,Male
1824,Customer_1824,CHENNAI,36,Male
1825,Customer_1825,BANGALORE,28,Male
1826,Customer_1826,BANGALORE,57,Female
1827,Customer_1827,UNKNOWN,20,Male
1828,Customer_1828,UNKNOWN,40,Female
1829,Customer_1829,HYDERABAD,24,Female
1830,Customer_1830,DELHI,40,Female
1831,Customer_1831,MUMBAI,24,Male
1832,Customer_1832,BANGALORE,63,Male
1833,Customer_1833,CHENNAI,51,Male
1834,Customer_1834,KOLKATA,59,Male
1835,Customer_1835,CHENNAI,36,Female
1836,Customer_1836,MUMBAI,26,Female
1837,Customer_1837,HYDERABAD,35,Female
1838,Customer_1838,CHENNAI,40,Male
1839,Customer_1839,AHMEDABAD,62,Male
1840,Customer_1840,DELHI,59,Male
1841,Customer_1841,MUMBAI,42,Male
1842,Customer_1842,HYDERABAD,31,Male
1843,Customer_1843,AHMEDABAD,61,Male
1844,Customer_1844,KOLKATA,42,Female
1845,Customer_1845,HYDERABAD,36,Female
1846,Customer_1846,JAIPUR,56,Male
1847,Customer_1847,AHMEDABAD,32,Female
1848,Customer_1848,AHMEDABAD,33,Female
1849,Customer_1849,DELHI,44,Female
1850,Customer_1850,MUMBAI,57,Female
1851,Customer_1851,KOLKATA,27,Male
1852,Customer_1852,DELHI,21,Female
1853,Customer_1853,HYDERABAD,36,Male
1854,Customer_1854,DELHI,40,Male
1855,Customer_1855,AHMEDABAD,38,Female
1856,Customer_1856,MUMBAI,64,Male
1857,Customer_1857,BANGALORE,40,Female
1858,Customer_1858,DELHI,50,Male
1859,Customer_1859,JAIPUR,27,Male
1860,Customer_1860,DELHI,36,Female
1861,Customer_1861,HYDERABAD,47,Female
1862,Customer_1862,HYDERABAD,39,Male
1863,Customer_1863,KOLKATA,20,Female
1864,Customer_1864,HYDERABAD,54,Male
1865,Customer_1865,CHENNAI,58,Female
1866,Customer_1866,MUMBAI,35,Male
1867,Customer_1867,MUMBAI,28,Male
1868,Customer_1868,BANGALORE,19,Male
1869,Customer_1869,BANGALORE,29,Male
1870,Customer_1870,MUMBAI,23,Male
1871,Customer_1871,JAIPUR,60,Female
1872,Customer_1872,BANGALORE,40,Male
1873,Customer_1873,KOLKATA,61,Female
1874,Customer_1874,HYDERABAD,46,Female
1875,Customer_1875,MUMBAI,47,Male
1876,Customer_1876,AHMEDABAD,19,Male
1877,Customer_1877,BANGALORE,26,Female
1878,Customer_1878,MUMBAI,64,Male
1879,Customer_1879,CHENNAI,19,Male
1880,Customer_1880,DELHI,46,Female
1881,Customer_1881,HYDERABAD,50,Female
1882,Customer_1882,MUMBAI,40,Female
1883,Customer_1883,DELHI,40,Female
1884,Customer_1884,BANGALORE,61,Female
1885,Customer_1885,DELHI,25,Female
1886,Customer_1886,HYDERABAD,40,Male
1887,Customer_1887,MUMBAI,50,Female
1888,Customer_1888,CHENNAI,64,Female
1889,Customer_1889,JAIPUR,23,Male
1890,Customer_1890,BANGALORE,61,Male
1891,Customer_1891,MUMBAI,40,Male
1892,Customer_1892,HYDERABAD,62,Male
1893,Customer_1893,BANGALORE,36,Male
1894,Customer_1894,KOLKATA,49,Male
1895,Customer_1895,DELHI,40,Female
1896,Customer_1896,JAIPUR,18,Male
1897,Customer_1897,HYDERABAD,60,Male
1898,Customer_1898,KOLKATA,50,Male
1899,Customer_1899,AHMEDABAD,57,Male
1900,Customer_1900,MUMBAI,49,Female
1901,Customer_1901,CHENNAI,22,Male
1902,Customer_1902,UNKNOWN,34,Male
1903,Customer_1903,DELHI,25,Female
1904,Customer_1904,BANGALORE,59,Female
1905,Customer_1905,JAIPUR,51,Female
1906,Customer_1906,MUMBAI,26,Male
1907,Customer_1907,BANGALORE,40,Female
1908,Customer_1908,DELHI,52,Female
1909,Customer_1909,MUMBAI,24,Female
1910,Customer_1910,BANGALORE,32,Male
1911,Customer_1911,CHENNAI,37,Male
1912,Customer_1912,HYDERABAD,42,Female
1913,Customer_1913,MUMBAI,20,Male
1914,Customer_1914,HYDERABAD,63,Male
1915,Customer_1915,AHMEDABAD,41,Male
1916,Customer_1916,MUMBAI,51,Male
1917,Customer_1917,CHENNAI,63,Male
1918,Customer_1918,HYDERABAD,39,Female
1919,Customer_1919,KOLKATA,28,Female
1920,Customer_1920,DELHI,40,Female
1921,Customer_1921,KOLKATA,56,Female
1922,Customer_1922,BANGALORE,60,Male
1923,Customer_1923,CHENNAI,52,Female
1924,Customer_1924,KOLKATA,63,Female
1925,Customer_1925,MUMBAI,55,Male
1926,Customer_1926,BANGALORE,25,Male
1927,Customer_1927,BANGALORE,54,Male
1928,Customer_1928,KOLKATA,44,Male
1929,Customer_1929,AHMEDABAD,45,Female
1930,Customer_1930,KOLKATA,57,Male
1931,Customer_1931,UNKNOWN,51,Male
1932,Customer_1932,CHENNAI,49,Male
1933,Customer_1933,DELHI,32,Male
1934,Customer_1934,KOLKATA,61,Male
1935,Customer_1935,JAIPUR,34,Male
1936,Customer_1936,AHMEDABAD,50,Female
1937,Customer_1937,UNKNOWN,40,Female
1938,Customer_1938,HYDERABAD,63,Female
1939,Customer_1939,MUMBAI,33,Male
1940,Customer_1940,JAIPUR,46,Male
1941,Customer_1941,JAIPUR,26,Female
1942,Customer_1942,AHMEDABAD,50,Female
1943,Customer_1943,HYDERABAD,46,Female
1944,Customer_1944,HYDERABAD,30,Female
1945,Customer_1945,BANGALORE,38,Male
1946,Customer_1946,AHMEDABAD,38,Female
1947,Customer_1947,DELHI,22,Male
1948,Customer_1948,MUMBAI,27,Male
1949,Customer_1949,CHENNAI,23,Male
1950,Customer_1950,JAIPUR,30,Female
1951,Customer_1951,CHENNAI,40,Female
1952,Customer_1952,KOLKATA,37,Female
1953,Customer_1953,KOLKATA,64,Male
1954,Customer_1954,CHENNAI,40,Male
1955,Customer_1955,KOLKATA,40,Female
1956,Customer_1956,DELHI,27,Male
1957,Customer_1957,HYDERABAD,26,Female
1958,Customer_1958,KOLKATA,58,Male
1959,Customer_1959,UNKNOWN,20,Male
1960,Customer_1960,KOLKATA,28,Male
1961,Customer_1961,MUMBAI,40,Male
1962,Customer_1962,UNKNOWN,27,Male
1963,Customer_1963,MUMBAI,42,Male
1964,Customer_1964,MUMBAI,42,Male
1965,Customer_1965,BANGALORE,28,Female
1966,Customer_1966,DELHI,53,Male
1967,Customer_1967,DELHI,56,Male
1968,Customer_1968,AHMEDABAD,43,Female
1969,Customer_1969,UNKNOWN,31,Female
1970,Customer_1970,DELHI,56,Female
1971,Customer_1971,DELHI,57,Female
1972,Customer_1972,BANGALORE,18,Male
1973,Customer_1973,KOLKATA,21,Male
1974,Customer_1974,AHMEDABAD,47,Female
1975,Customer_1975,MUMBAI,29,Male
1976,Customer_1976,DELHI,52,Female
1977,Customer_1977,JAIPUR,30,Male
1978,Customer_1978,KOLKATA,48,Male
1979,Customer_1979,KOLKATA,55,Male
1980,Customer_1980,MUMBAI,60,Male
1981,Customer_1981,BANGALORE,40,Male
1982,Customer_1982,CHENNAI,21,Female
1983,Customer_1983,CHENNAI,33,Male
1984,Customer_1984,KOLKATA,24,Male
1985,Customer_1985,HYDERABAD,39,Male
1986,Customer_1986,HYDERABAD,46,Male
1987,Customer_1987,MUMBAI,28,Male
1988,Customer_1988,CHENNAI,50,Female
1989,Customer_1989,KOLKATA,46,Male
1990,Customer_1990,BANGALORE,56,Female
1991,Customer_1991,CHENNAI,29,Male
1992,Customer_1992,KOLKATA,24,Male
1993,Customer_1993,KOLKATA,56,Female
1994,Customer_1994,DELHI,59,Male
1995,Customer_1995,BANGALORE,43,Male
1996,Customer_1996,DELHI,57,Female
1997,Customer_1997,MUMBAI,26,Male
1998,Customer_1998,DELHI,58,Female
1999,Customer_1999,JAIPUR,51,Female
2000,Customer_2000,DELHI,62,Female
2001,Customer_2001,JAIPUR,30,Male
2002,Customer_2002,CHENNAI,53,Male
2003,Customer_2003,HYDERABAD,42,Female
2004,Customer_2004,AHMEDABAD,41,Male
2005,Customer_2005,AHMEDABAD,61,Female
2006,Customer_2006,KOLKATA,34,Male
2007,Customer_2007,AHMEDABAD,19,Female
2008,Customer_2008,JAIPUR,30,Male
2009,Customer_2009,BANGALORE,48,Female
2010,Customer_2010,DELHI,46,Male
2011,Customer_2011,JAIPUR,45,Female
2012,Customer_2012,BANGALORE,44,Male
2013,Customer_2013,HYDERABAD,32,Female
2014,Customer_2014,AHMEDABAD,48,Male
2015,Customer_2015,HYDERABAD,57,Male
2016,Customer_2016,AHMEDABAD,40,Female
2017,Customer_2017,DELHI,50,Male
2018,Customer_2018,MUMBAI,37,Male
2019,Customer_2019,DELHI,59,Male
2020,Customer_2020,CHENNAI,29,Male
2021,Customer_2021,JAIPUR,54,Female
2022,Customer_2022,KOLKATA,26,Male
2023,Customer_2023,MUMBAI,40,Male
2024,Customer_2024,DELHI,25,Female
2025,Customer_2025,BANGALORE,49,Male
2026,Customer_2026,MUMBAI,31,Female
2027,Customer_2027,UNKNOWN,44,Male
2028,Customer_2028,AHMEDABAD,42,Female
2029,Customer_2029,MUMBAI,30,Male
2030,Customer_2030,AHMEDABAD,38,Female
2031,Customer_2031,JAIPUR,62,Female
2032,Customer_2032,DELHI,48,Female
2033,Customer_2033,JAIPUR,54,Male
2034,Customer_2034,MUMBAI,60,Female
2035,Customer_2035,BANGALORE,40,Male
2036,Customer_2036,HYDERABAD,30,Female
2037,Customer_2037,MUMBAI,45,Female
